"team_g","team_s","team_b","aa_g","aa_s","aa_b","event_g","event_s","event_b"
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.56122448979592,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0.551020408163265,0,0,1.6530612244898,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
0,0,0,0,0,0,0.0918367346938776,0,0
