"team_g","team_s","team_b","aa_g","aa_s","aa_b","event_g","event_s","event_b"
0,0,0,0,0,0,2.11224489795918,0,0
0,0,0,0,0,0,1.01020408163265,0,0
0,0,0,0,0,0,1.56122448979592,0,0
0,0,0,0,0,0,1.01020408163265,0,0
0,0,0,0,0,0,1.01020408163265,0,0
0,0,0,0,0,0,2.11224489795918,0,0
0,0,0,0,0,0,2.66326530612245,0,0
0,0,0,0,0,0,2.11224489795918,0,0
0,0,0,0,0,0,2.11224489795918,0,0
0,0,0,0,0,0,1.56122448979592,0,0
0,0,0,0,0,0,1.01020408163265,0,0
0,0,0,0,0,0,1.01020408163265,0,0
0,0,0,0,0,0,1.56122448979592,0,0
0,0,0,0,0,0,1.56122448979592,0,0
0,0,0,0,0,0,1.01020408163265,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,2.29591836734694,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,0.642857142857143,0,0
0,0,0,0,0,0,0.642857142857143,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,0.642857142857143,0,0
0,0,0,0,0,0,2.29591836734694,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,2.29591836734694,0,0
0,0,0,0,0,0,2.29591836734694,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,0.642857142857143,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,1.83673469387755,0,0
0,0,0,0,0,0,2.38775510204082,0,0
0,0,0,0,0,0,1.83673469387755,0,0
0,0,0,0,0,0,1.83673469387755,0,0
0,0,0,0,0,0,1.28571428571429,0,0
0,0,0,0,0,0,0.73469387755102,0,0
0,0,0,0,0,0,0.73469387755102,0,0
0,0,0,0,0,0,1.28571428571429,0,0
0,0,0,0,0,0,1.28571428571429,0,0
0,0,0,0,0,0,0.73469387755102,0,0
0,0,0,0,0,0,2.38775510204082,0,0
0,0,0,0,0,0,1.83673469387755,0,0
0,0,0,0,0,0,1.83673469387755,0,0
0,0,0,0,0,0,2.38775510204082,0,0
0,0,0,0,0,0,2.38775510204082,0,0
0,0,0,0,0,0,1.83673469387755,0,0
0,0,0,0,0,0,1.28571428571429,0,0
0,0,0,0,0,0,1.28571428571429,0,0
0,0,0,0,0,0,0.73469387755102,0,0
0,0,0,0,0,0,1.28571428571429,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,1.46938775510204,0,0
0,0,0,0,0,0,1.46938775510204,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,1.46938775510204,0,0
0,0,0,0,0,0,0.918367346938776,0,0
0,0,0,0,0,0,0.918367346938776,0,0
0,0,0,0,0,0,0.36734693877551,0,0
0,0,0,0,0,0,0.918367346938776,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,1.46938775510204,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,0.918367346938776,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,2.29591836734694,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,0.642857142857143,0,0
0,0,0,0,0,0,0.642857142857143,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,0.642857142857143,0,0
0,0,0,0,0,0,2.29591836734694,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,2.29591836734694,0,0
0,0,0,0,0,0,2.29591836734694,0,0
0,0,0,0,0,0,1.74489795918367,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,0.642857142857143,0,0
0,0,0,0,0,0,1.19387755102041,0,0
0,0,0,0,0,0,1.92857142857143,0,0
0,0,0,0,0,0,1.37755102040816,0,0
0,0,0,0,0,0,1.37755102040816,0,0
0,0,0,0,0,0,1.92857142857143,0,0
0,0,0,0,0,0,1.92857142857143,0,0
0,0,0,0,0,0,1.37755102040816,0,0
0,0,0,0,0,0,0.826530612244898,0,0
0,0,0,0,0,0,0.826530612244898,0,0
0,0,0,0,0,0,0.275510204081633,0,0
0,0,0,0,0,0,0.826530612244898,0,0
0,0,0,0,0,0,1.92857142857143,0,0
0,0,0,0,0,0,1.92857142857143,0,0
0,0,0,0,0,0,1.37755102040816,0,0
0,0,0,0,0,0,1.92857142857143,0,0
0,0,0,0,0,0,0.826530612244898,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,1.46938775510204,0,0
0,0,0,0,0,0,1.46938775510204,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,1.46938775510204,0,0
0,0,0,0,0,0,0.918367346938776,0,0
0,0,0,0,0,0,0.918367346938776,0,0
0,0,0,0,0,0,0.36734693877551,0,0
0,0,0,0,0,0,0.918367346938776,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,1.46938775510204,0,0
0,0,0,0,0,0,2.02040816326531,0,0
0,0,0,0,0,0,0.918367346938776,0,0
0,0,0,0,0,0,1.6530612244898,0,0
0,0,0,0,0,0,1.6530612244898,0,0
0,0,0,0,0,0,1.10204081632653,0,0
0,0,0,0,0,0,1.6530612244898,0,0
0,0,0,0,0,0,0.551020408163265,0,0
0,0,0,0,0,0,1.6530612244898,0,0
