"team_g","team_s","team_b","aa_g","aa_s","aa_b","event_g","event_s","event_b"
0,0,0,0,0.0227272727272727,0,0.0909090909090909,0.386363636363636,0.75
0,0,0,0,0.0227272727272727,0,0.0909090909090909,0.590909090909091,0.977272727272727
0,0,0,0,0.0227272727272727,0,0.0909090909090909,0.386363636363636,0.75
0,0,0,0,0.0227272727272727,0,0.0909090909090909,0.386363636363636,0.75
0,0,0,0,0.0227272727272727,0,0.0909090909090909,0.590909090909091,0.977272727272727
0,0,0,0,0.0227272727272727,0,0.0909090909090909,0.386363636363636,0.75
0,0,0,0,0.0227272727272727,0,0.0909090909090909,0.386363636363636,0.75
0,0,0,0,0.0227272727272727,0,0.0909090909090909,0.590909090909091,0.977272727272727
0,0,0,0,0.0227272727272727,0,0.0909090909090909,0.590909090909091,0.977272727272727
0,0,0,0,0.0227272727272727,0,0.0909090909090909,0.386363636363636,0.75
0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.545454545454545,0.886363636363636
0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.340909090909091,0.659090909090909
0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.340909090909091,0.659090909090909
0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.545454545454545,0.886363636363636
0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.545454545454545,0.886363636363636
0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.340909090909091,0.659090909090909
0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.545454545454545,0.886363636363636
0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.545454545454545,0.886363636363636
0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.340909090909091,0.659090909090909
0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.545454545454545,0.886363636363636
0,0,0,0,0,0,0.0909090909090909,0.340909090909091,0.363636363636364
0,0,0,0,0,0,0.0909090909090909,0.136363636363636,0.136363636363636
0,0,0,0,0,0,0.0909090909090909,0.136363636363636,0.136363636363636
0,0,0,0,0,0,0.0909090909090909,0.340909090909091,0.363636363636364
0,0,0,0,0,0,0.0909090909090909,0.340909090909091,0.363636363636364
0,0,0,0,0,0,0.0909090909090909,0.136363636363636,0.136363636363636
0,0,0,0,0,0,0.0909090909090909,0.340909090909091,0.363636363636364
0,0,0,0,0,0,0.0909090909090909,0.340909090909091,0.363636363636364
0,0,0,0,0,0,0.0909090909090909,0.136363636363636,0.136363636363636
0,0,0,0,0,0,0.0909090909090909,0.340909090909091,0.363636363636364
0,0,0,0,0,0,0.0227272727272727,0.295454545454545,0.272727272727273
0,0,0,0,0,0,0.0227272727272727,0.295454545454545,0.272727272727273
0,0,0,0,0,0,0.0227272727272727,0.0909090909090909,0.0454545454545455
0,0,0,0,0,0,0.0227272727272727,0.295454545454545,0.272727272727273
0,0,0,0,0,0,0.0227272727272727,0.295454545454545,0.272727272727273
0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.5,0.931818181818182
0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.295454545454545,0.704545454545455
0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.295454545454545,0.704545454545455
0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.5,0.931818181818182
0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.5,0.931818181818182
0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.295454545454545,0.704545454545455
0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.5,0.931818181818182
0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.5,0.931818181818182
0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.295454545454545,0.704545454545455
0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.5,0.931818181818182
0,0,0,0,0.0227272727272727,0,0,0.454545454545455,0.840909090909091
0,0,0,0,0.0227272727272727,0,0,0.454545454545455,0.840909090909091
0,0,0,0,0.0227272727272727,0,0,0.25,0.613636363636364
0,0,0,0,0.0227272727272727,0,0,0.454545454545455,0.840909090909091
0,0,0,0,0.0227272727272727,0,0,0.454545454545455,0.840909090909091
0,0,0,0,0,0,0.0681818181818182,0.25,0.318181818181818
0,0,0,0,0,0,0.0681818181818182,0.25,0.318181818181818
0,0,0,0,0,0,0.0681818181818182,0.0454545454545455,0.0909090909090909
0,0,0,0,0,0,0.0681818181818182,0.25,0.318181818181818
0,0,0,0,0,0,0.0681818181818182,0.25,0.318181818181818
0,0,0,0,0,0,0,0.204545454545455,0.227272727272727
